Project Code,Target Name,RA,Dec,RA_HMS,Dec_DMS,Long Offset,Lat Offset,Velocity,Vel. Frame,Vel. Convention,Mosaic,Mos. Length,Mos. Width,Mos. PA,Mos. Spacing,Mos. Coord.,Band,Req. Ang. Res.,Req. LAS,Use 7-m?,Use TP?,Polarization,Ref.Frequency,Ref.Freq.Width,Req.Sensitivity,Is Sky Freq?,SPS Start Freq.,SPS End Freq.,SPS Bandwidth,SPS Spec. Res.,Freq SPW 1,Freq SPW 2,Freq SPW 3,Freq SPW 4,Freq SPW 5,Freq SPW 6,Freq SPW 7,Freq SPW 8,Freq SPW 9,Freq SPW 10,Freq SPW 11,Freq SPW 12,Freq SPW 13,Freq SPW 14,Freq SPW 15,Freq SPW 16,Bandwidth SPW 1,Bandwidth SPW 2,Bandwidth SPW 3,Bandwidth SPW 4,Bandwidth SPW 5,Bandwidth SPW 6,Bandwidth SPW 7,Bandwidth SPW 8,Bandwidth SPW 9,Bandwidth SPW 10,Bandwidth SPW 11,Bandwidth SPW 12,Bandwidth SPW 13,Bandwidth SPW 14,Bandwidth SPW 15,Bandwidth SPW 16,Spec.Res. SPW 1,Spec.Res. SPW 2,Spec.Res. SPW 3,Spec.Res. SPW 4,Spec.Res. SPW 5,Spec.Res. SPW 6,Spec.Res. SPW 7,Spec.Res. SPW 8,Spec.Res. SPW 9,Spec.Res. SPW 10,Spec.Res. SPW 11,Spec.Res. SPW 12,Spec.Res. SPW 13,Spec.Res. SPW 14,Spec.Res. SPW 15,Spec.Res. SPW 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS076.1,53.38475,-27.99878611,3h33m32.34s,-27d59m55.6s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS079.1,53.08808333,-27.94083056,3h32m21.14s,-27d56m27.0s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS080.1,52.92833333,-27.81024444,3h31m42.80s,-27d48m36.9s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS082.1,53.225,-27.63746944,3h32m54.00s,-27d38m14.9s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS083.4,53.28629167,-28.08846389,3h33m08.71s,-28d05m18.5s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS084.1,52.97708333,-27.85156667,3h31m54.50s,-27d51m05.6s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS087.1,53.212,-27.52818611,3h32m50.88s,-27d31m41.5s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS088.1,52.97816667,-27.89485833,3h31m54.76s,-27d53m41.5s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS092.2,52.90891667,-27.728725,3h31m38.14s,-27d43m43.4s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS094.1,53.281625,-27.96828056,3h33m07.59s,-27d58m05.8s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS098.1,52.87466667,-27.95631667,3h31m29.92s,-27d57m22.7s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS099.1,53.21591667,-27.92599722,3h32m51.82s,-27d55m33.6s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS102.1,53.39833333,-27.67306111,3h33m35.60s,-27d40m23.0s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS103.3,53.35433333,-27.566975,3h33m25.04s,-27d34m01.1s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS107.1,52.87708333,-27.86364722,3h31m30.50s,-27d51m49.1s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS110.1,52.84441667,-27.90478333,3h31m22.66s,-27d54m17.2s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS112.1,53.20358333,-27.52036111,3h32m48.86s,-27d31m13.3s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS114.1,52.960375,-27.74592778,3h31m50.49s,-27d44m45.3s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS115.1,53.45708333,-27.70960833,3h33m49.70s,-27d42m34.6s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS116.1,52.97633333,-27.75803889,3h31m54.32s,-27d45m28.9s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS118.1,52.84133333,-27.82816111,3h31m21.92s,-27d49m41.4s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS119.1,53.236,-28.05698889,3h32m56.64s,-28d03m25.2s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS122.1,52.91475,-27.68879167,3h31m39.54s,-27d41m19.7s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS124.1,53.01683333,-27.60176944,3h32m04.04s,-27d36m06.4s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00100.S,ALESS126.1,53.04004167,-27.68546667,3h32m09.61s,-27d41m07.7s,0,0,0,lsrk,RADIO,,,,,,,ALMA_RB_09,0.49,1,FALSE,FALSE,DOUBLE,682,125,1.5,TRUE,,,,,682,680,678,676,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00109.S,HeLMS-34,5.586708333,-1.922477778,0h22m20.81s,-1d55m20.9s,0,0,251134.33,lsrk,RADIO,,,,,,,ALMA_RB_10,0.41,1,FALSE,FALSE,DOUBLE,848.9301045,1.325240122,2,FALSE,,,,,5253.532793,5218.875843,5241.980477,5230.42816,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00109.S,HeLMS-34,5.586708333,-1.922477778,0h22m20.81s,-1d55m20.9s,0,0,251134.33,lsrk,RADIO,,,,,,,ALMA_RB_10,0.37,1,FALSE,FALSE,DOUBLE,939.0832253,1.46597554,4,FALSE,,,,,5808.984197,5774.327247,5797.43188,5785.879563,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,100662,278.6319583,-9.232563889,18h34m31.67s,-9d13m57.2s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,101073,278.6245833,-9.138597222,18h34m29.90s,-9d08m19.0s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,101377,278.5670833,-9.049277778,18h34m16.10s,-9d02m57.4s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,101899,278.6679167,-9.009511111,18h34m40.30s,-9d00m34.2s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,102131,278.0514167,-8.658002778,18h32m12.34s,-8d39m28.8s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,102460,278.68825,-8.930427778,18h34m45.18s,-8d55m49.5s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,103319,278.40275,-8.6106,18h33m36.66s,-8d36m38.2s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,103421,278.349625,-8.558866667,18h33m23.91s,-8d33m31.9s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,105702,278.3982083,-8.068988889,18h33m35.57s,-8d04m08.4s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,106164,278.2194167,-7.860133333,18h32m52.66s,-7d51m36.5s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,106756,278.6025833,-7.914747222,18h34m24.62s,-7d54m53.1s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,106819,278.8419583,-8.022819444,18h35m22.07s,-8d01m22.1s,0,0,64.4,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8781864,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,108933,279.169375,-7.653872222,18h36m40.65s,-7d39m13.9s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,109432,279.12875,-7.540133333,18h36m30.90s,-7d32m24.5s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,111983,279.6522917,-7.242152778,18h38m36.55s,-7d14m31.8s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,112582,279.5399167,-7.042305556,18h38m09.58s,-7d02m32.3s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,112942,279.0701667,-6.721108333,18h36m16.84s,-6d43m16.0s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,113869,279.56425,-6.797786111,18h38m15.42s,-6d47m52.0s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,120828,280.1944583,-5.3505,18h40m46.67s,-5d21m01.8s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,120995,280.4122917,-5.413402778,18h41m38.95s,-5d24m48.3s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,124229,280.3794167,-4.4996,18h41m31.06s,-4d29m58.6s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,124839,280.525875,-4.371994444,18h42m06.21s,-4d22m19.2s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,125906,281.06325,-4.298875,18h44m15.18s,-4d17m56.0s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,126120,280.655,-4.033894444,18h42m37.20s,-4d02m02.0s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,126162,280.71075,-4.053213889,18h42m50.58s,-4d03m11.6s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,126186,280.7040833,-4.039191667,18h42m48.98s,-4d02m21.1s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,126223,280.7254167,-4.041116667,18h42m54.10s,-4d02m28.0s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,126348,280.716875,-3.998086111,18h42m52.05s,-3d59m53.1s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,130319,281.14475,-3.329794444,18h44m34.74s,-3d19m47.3s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.1.00195.L,131178,281.6260417,-3.400080556,18h46m30.25s,-3d24m00.3s,0,0,75.2,lsrk,RADIO,,,,,,,ALMA_RB_06,0.3,30,TRUE,FALSE,DOUBLE,217.8703356,0.0003634,0.1,FALSE,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
